,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,location,phone,display_phone,distance,price,rev1,rev2,rev3
23,3E-hq4mt0qJDz-10UjGUGg,ottos-shrunken-head-new-york,Otto's Shrunken Head,https://s3-media2.fl.yelpcdn.com/bphoto/OntTdW2L0vKVJz91weXd5g/o.jpg,False,https://www.yelp.com/biz/ottos-shrunken-head-new-york?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,479,"[{'alias': 'tikibars', 'title': 'Tiki Bars'}]",3.5,"{'latitude': 40.7294082641602, 'longitude': -73.9787216186523}",[],"{'address1': '538 E 14th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['538 E 14th St', 'New York, NY 10009']}",+12122282240,(212) 228-2240,1525.527119157131,$$,"Keeping the scene alive for years with great bands! From rockabilly to surf to punk to Mr. Wood's all stars, to DJ nights,  always was a good time and will...","I had never been to a tiki bar before this and this was not what I expected. 

The location is in the East Village, really far East. You'll have to walk a...","This place was one of our stops during the Halloween bar crawl, fun looking place we got lucky & found seats at the bar. 
Drinks we had some Pumpkin ale on..."
24,oV424-PaBMTE99BqGLotYQ,walkers-new-york-2,Walker's,https://s3-media3.fl.yelpcdn.com/bphoto/EwE_53bvVlwL3rMixUvFCA/o.jpg,False,https://www.yelp.com/biz/walkers-new-york-2?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,292,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'pubs', 'title': 'Pubs'}]",4.0,"{'latitude': 40.71972, 'longitude': -74.00707}","['pickup', 'delivery']","{'address1': '16 N Moore St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['16 N Moore St', 'New York, NY 10013']}",+12129410142,(212) 941-0142,1843.1695790347953,$$,Used to come here for lunch often but not so much the last couple of years.  Heard they had a fried chicken meal every Fridays bow and that it was really...,Great LATE NIGHT FIND. I had a CONFIRMED YELP DINNER 11:30 PM RESERVATION for a restaurant across the street (because we were going there after a Rock show...,"I come here when I'm in the area for work. Portabella sandwich can't be beat, and the pour a fantastic Snakebite.

As for the atmosphere, it's an authentic..."
25,XghOzJn16M-nvaKMOdC5og,verlaine-new-york-2,Verlaine,https://s3-media1.fl.yelpcdn.com/bphoto/nR7lloKPtdQD5afth8jQpg/o.jpg,False,https://www.yelp.com/biz/verlaine-new-york-2?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,1429,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 40.720079, 'longitude': -73.987785}","['pickup', 'delivery']","{'address1': '110 Rivington St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['110 Rivington St', 'New York, NY 10002']}",+12126142494,(212) 614-2494,428.455446929941,$$,"My group came here after dinner around the corner at Beauty and Essex. It was pretty late, but we just made happy hour and ordered 4 lychee martini's as...","This place is is so odd. There is a lot going on and my friend and I didn't like it because it's distracting and not relaxing. The service is robotic, the...","""$7 lychee martini, sangrias 5pm to 10pm everyday"". That's all you need to know to come here. And they are delicious too. The lychee martini is amazing and..."
26,-pcCiCeyK4cvLtnkcF9T5Q,mekelburgs-domino-brooklyn,Mekelburg's Domino,https://s3-media2.fl.yelpcdn.com/bphoto/Jdn98-r1mihINsWa1cnBaA/o.jpg,False,https://www.yelp.com/biz/mekelburgs-domino-brooklyn?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,45,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.0,"{'latitude': 40.713712286121, 'longitude': -73.9671562005267}","['pickup', 'delivery']","{'address1': '319 Kent Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11249', 'country': 'US', 'state': 'NY', 'display_address': ['319 Kent Ave', 'Brooklyn, NY 11249']}",+19294576315,(929) 457-6315,1590.580168084571,$$,"I'm just gonna put it out there that I'm not a beer drinker, but my husband is, and he loves coming here.  There's an outstanding beer selection, with an...","A must visit in Williamsburg! Came by for an Equator coffee tasting event, stayed for a sandwich, and left with a smile from ear-to-ear and full stomach....","What I like about Mekelburg's Domino:

Fantastic food. Just like the original location, plenty of choices and all excellent. Some items are available only..."
27,OHnzI28Pd89TUhSs7tCDrQ,madame-x-new-york,Madame X,https://s3-media2.fl.yelpcdn.com/bphoto/K6lHDfQMjCpzajJ4WjjMeA/o.jpg,False,https://www.yelp.com/biz/madame-x-new-york?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,312,"[{'alias': 'lounges', 'title': 'Lounges'}]",3.5,"{'latitude': 40.72734, 'longitude': -74.00001}",[],"{'address1': '94 W Houston St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['94 W Houston St', 'New York, NY 10012']}",+12125390808,(212) 539-0808,1704.2020208518402,$$,"Love the vibe and the music here! Very speakeasy-like and intimate. It's great for parties and I love that the seating is velvet! 

The drinks were watered...","Bartender was not attentive and had to be flagged down for each drink me and my friend ordered. The bar was not packed at all. 

13% tax for using your...",The atmosphere is cool and the drink menu is nice. The happy hour price is good for cocktails. $6 on and $10 off. However I went last night with a friend...
28,FWPV-2QYJ7_vcDyW8ciUFw,cozy-cafe-new-york,Cozy Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/B8NpRVn1s4tcOBE7EUL6UQ/o.jpg,False,https://www.yelp.com/biz/cozy-cafe-new-york?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,204,"[{'alias': 'hookah_bars', 'title': 'Hookah Bars'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}]",3.0,"{'latitude': 40.723728, 'longitude': -73.990036}",[],"{'address1': '43 E 1st St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['43 E 1st St', 'New York, NY 10003']}",+12124750177,(212) 475-0177,876.5529672362109,$$,"The Dj was ok. 
This spot is fit perfect as far as the ""coziness"" goes. It does feel as though your in your own home having a little get together. I love...","I can't recommend this place. First of all, the music situation needs much improvement. There's no DJ, they literally give someone the aux cord and let them...","Cozy cafe is definitely ""cozy"". The place is nice but very expensive. You have to order drink with the hookah. Service is alright they make sure you're ok..."
29,ZKiCh3OMhHxf0rSfwdhXaA,kettle-of-fish-new-york,Kettle of Fish,https://s3-media2.fl.yelpcdn.com/bphoto/f2ADpIMfojlVPT03Oo4GHw/o.jpg,False,https://www.yelp.com/biz/kettle-of-fish-new-york?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,200,"[{'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 40.7337739577251, 'longitude': -74.0022987681402}",[],"{'address1': '59 Christopher St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['59 Christopher St', 'New York, NY 10014']}",+12124142278,(212) 414-2278,2373.193899508977,$,"Best bar in the city. A slice of Wisconsin in the big city. Definite stop for anyone from the motherland. 

It's a party!","If you are looking for a home away from home look no further.... you won't find a friendlier staff or a warmer atmosphere anywhere else!   
No kitchen ( I'm...",Best bar in nyc! The owners treat you like family! GO PACK! One of the best places to watch the packers play outside of lambeau.
30,tvwhOGkBxvveSsMDqls2Fw,babylon-soho-new-york,Babylon Soho,https://s3-media1.fl.yelpcdn.com/bphoto/pA_37WqRrBy3az4JV20Spg/o.jpg,False,https://www.yelp.com/biz/babylon-soho-new-york?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,16,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'turkish', 'title': 'Turkish'}, {'alias': 'danceclubs', 'title': 'Dance Clubs'}]",3.0,"{'latitude': 40.7233409, 'longitude': -74.0035484}","['pickup', 'delivery']","{'address1': '15 Watts St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['15 Watts St', 'New York, NY 10013']}",,,1691.6824554747375,$$$,"Decor 5/5. The art and decoration is phenomenal. Nothing bad to say about it and it was the first thing I noticed when I walked into the place.

Service...",We're trying Babylon Soho for the first time. Very nice atmosphere and attentive staff. The appetizers were very good. We had the shepard's salad and...,This place is two blocks away from the Holland Tunnel similar to the other location which is right next Queens Midtown Tunnel.  Seemed kinda secluded with...
31,5EmZzIWxYCrc1KOnbA78-w,gran-tivoli-new-york-2,Gran Tivoli,https://s3-media3.fl.yelpcdn.com/bphoto/eCZ47FORha80ISUv79J_cQ/o.jpg,False,https://www.yelp.com/biz/gran-tivoli-new-york-2?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,55,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 40.72104, 'longitude': -73.99783}",[],"{'address1': '406 Broome St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['406 Broome St', 'New York, NY 10013']}",,,1142.5920777291715,$$$,"Great restaurant for an intimate dinner, exceeded expectations.  We went here for a birthday, and first loved the ambiance.  Warm cream and dark wood...",This was our first time here and it exceeded expectations. We originally were going for Peppi's Cellar which is a bar in the basement of this restaurant but...,"Came here for brunch and food was amazing! Portions and the wait for the food was ok. 

Stopped by Saturday around 1 and it wasn't very busy. We were seated..."
32,3dcM10jqcuVftp7nn_HE0g,sing-sing-ave-a-new-york,Sing Sing Ave.A,https://s3-media2.fl.yelpcdn.com/bphoto/iz6fBt4d95mzva-sjZNIUw/o.jpg,False,https://www.yelp.com/biz/sing-sing-ave-a-new-york?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,244,"[{'alias': 'karaoke', 'title': 'Karaoke'}, {'alias': 'lounges', 'title': 'Lounges'}]",3.0,"{'latitude': 40.725196, 'longitude': -73.984519}",[],"{'address1': '81 Ave A', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['81 Ave A', 'New York, NY 10009']}",+12126740700,(212) 674-0700,955.5352168358226,$$,Enjoyed!  What a cool concept. We got a small room so we could sing until our heart's were content without disturbing anyone else. Some of us in the room...,"I've done karaoke a lot, and this place is by far the most sleazy, purposely manipulative spot I've visited. I was there with a few friends and we wound up...","-Pro
They have a good list of song selections, but that's debatable 

-Con
The pricing for the karaoke private rooms isn't listed and they don't do a very..."
33,BjnpcC48fL3IAXkBcmPgwQ,bar-d-eau-new-york,Bar D'eau,https://s3-media2.fl.yelpcdn.com/bphoto/1uR-g8XuHgDSUWPXrnj0zA/o.jpg,False,https://www.yelp.com/biz/bar-d-eau-new-york?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,22,"[{'alias': 'bars', 'title': 'Bars'}]",3.0,"{'latitude': 40.7255202, 'longitude': -74.0052607}",[],"{'address1': '246 Spring St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['246 Spring St', 'New York, NY 10013']}",+12128425500,(212) 842-5500,1934.2593593871075,$$$$,"I mean yes, the drinks are expensive you're on a rooftop pool in NYC...but both the quality and selection are great and the sushi is so good!! $7 uni nigiri...",Very gorgeous view and a friendly hostess along with a swimming pool right next to the bar.  I imagine this is not a cheap place for drinks but I can't...,This rooftop bar is for hotel guests and swimmers mostly.   There are a dozen or so chairs surrounding a small pool.   The bar itself is fine and I enjoyed...
34,zF0mtAyEqhS5zMvV8MMJiw,cocoa-bar-new-york,Cocoa Bar,https://s3-media2.fl.yelpcdn.com/bphoto/RVH_GUbDMZHEwyZbqInf6g/o.jpg,False,https://www.yelp.com/biz/cocoa-bar-new-york?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,289,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'chocolate', 'title': 'Chocolatiers & Shops'}]",4.0,"{'latitude': 40.7206617, 'longitude': -73.9844379}",[],"{'address1': '21 Clinton St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['21 Clinton St', 'New York, NY 10002']}",+12126777417,(212) 677-7417,458.76816405430077,$$,Stopped in for a quick latte and it was very good. Super sweet girl working behind the counter. Nice and warm inside on a cold day,"Great milk hIt chocolate. Says it was rated top 5 hot cocoa's in NYC. As I dont know about that, but it's up there. Also, it comes scalding hot which I love.","The jury is still out on this place. Jayson has a cracking for chocolate and dessert(shocking), so we set about to find something that struck his fancy. We..."
35,BbnsR23JXUMbZxvAv2i0YA,osaka-vibe-japanese-cuisine-and-sushi-new-york-2,Osaka Vibe Japanese Cuisine & Sushi,https://s3-media3.fl.yelpcdn.com/bphoto/28F0mobc27TTEExnSTZhKQ/o.jpg,False,https://www.yelp.com/biz/osaka-vibe-japanese-cuisine-and-sushi-new-york-2?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,6,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'karaoke', 'title': 'Karaoke'}]",3.5,"{'latitude': 40.72666, 'longitude': -73.99132}","['pickup', 'delivery']","{'address1': '355 Bowery', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['355 Bowery', 'New York, NY 10003']}",+12125989818,(212) 598-9818,1218.9363113455342,$$$$,"Recent visit for a holiday party with my Asian social networking group has the private karaoke room, which enlightened my interest.  The private karaoke...",This recent addition to the neighborhood was almost missed because of the skeleton of metal surrounding the building.  If you didn't already know it was...,I came across this place just walking on the street one night.  Lured in by a man coming out of the place he claimed that this place had the best lychee...
36,E0s8LZPvhg__SL6FmlrFnA,uc-lounge-new-york-2,UC Lounge,https://s3-media1.fl.yelpcdn.com/bphoto/P9FcWCd850FBU0bLPdkgvw/o.jpg,False,https://www.yelp.com/biz/uc-lounge-new-york-2?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,26,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'lounges', 'title': 'Lounges'}]",1.5,"{'latitude': 40.71835, 'longitude': -73.9895}",[],"{'address1': '87 Ludlow St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['87 Ludlow St', 'New York, NY 10002']}",+12126771100,(212) 677-1100,390.3049398867592,$$,This little unassuming LES bar is actually quite the event space for performing artists...? There is an odd narrow space near the back that features a mini...,"I ended up at the UC Lounge when word of a friend's band performing there hit my music journalist desk.  Located on Ludlow St. off Delancey, the place is...",The staff at this place is atrocious. I frequent (and skip the line at) many hotspots in this area as well as in Meatpacking and have NEVER been treated so...
37,mn6JM5lHuSSsG9KSXck3ww,ulysses-folk-house-new-york-2,Ulysses Folk House,https://s3-media1.fl.yelpcdn.com/bphoto/FZklZlEvBaCV2lfh34VCwA/o.jpg,False,https://www.yelp.com/biz/ulysses-folk-house-new-york-2?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,754,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'irish', 'title': 'Irish'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.0,"{'latitude': 40.7042799890041, 'longitude': -74.0099190920591}",[],"{'address1': '95 Pearl St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['95 Pearl St', 'New York, NY 10004']}",+12124820400,(212) 482-0400,2471.1236766387105,$$,"Great experience here, came for a drink and to hear some music and it was excellent.  Bar is spacious, massive whiskey and scotch selection.  We had a...","I used to love their Monday night $19 lobster special. Not because it was super great, but any lobster dinner at that price is worth it. They've now...","The rating is essentially solely based on the ambiance.  Last summer I had an interest in seeking out old, atmospheric taverns like out of the Penny..."
38,tOihtH5-75gzxQeC9_Z84g,allegra-new-york,Allegra,,False,https://www.yelp.com/biz/allegra-new-york?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,4,"[{'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 40.72351, 'longitude': -73.98852}",[],"{'address1': '15 1st Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['15 1st Ave', 'New York, NY 10003']}",,,806.7510572453738,,Went here on a Monday night after visiting like 4 other bars in the East Village.  An out of town friend was here so we were doing a tour.  We decided to...,Came here to end the night at about 2:45 on a Saturday. As soon as I walked through the door I was greated with Dr. Dre! Then Biggie! Then Wu-Tang! I...,"Yes, I lived around the corner from this place for over four years and never went until I moved 93 blocks away. Nice job Gab. To my defense...maybe it just..."
39,eAyoibavCmxXKfobGk-TWA,bar-veloce-greenwich-village-new-york,Bar Veloce - Greenwich Village,https://s3-media2.fl.yelpcdn.com/bphoto/oTnonDn1NvJJDCzDU1t2mA/o.jpg,False,https://www.yelp.com/biz/bar-veloce-greenwich-village-new-york?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,87,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}]",3.5,"{'latitude': 40.7281543, 'longitude': -74.0019218}",[],"{'address1': '146 W Houston St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['146 W Houston St', 'New York, NY 10012']}",+12122539500,(212) 253-9500,1884.2705579809974,$$,"AMAZING WINE PRICES ON SUNDAY

Fantastic bartender and atmosphere could be improved for my taste.","BV (may I call you BV?) is a charming wine bar with a more adult feel than the bars in the vicinity. Let me first say that the owner, Frederick, is a...","This was first time at this location; although, I have been to the East Side spot several time.  The layout is nice and it gets a lot of nice natural..."
40,HXqpZ5Sq7eeDoxAeZI3nTw,the-dl-new-york,The DL,https://s3-media1.fl.yelpcdn.com/bphoto/z7q3ex-20CcyQHgkoF9GZw/o.jpg,False,https://www.yelp.com/biz/the-dl-new-york?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,587,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'lounges', 'title': 'Lounges'}]",2.5,"{'latitude': 40.7185899, 'longitude': -73.9893704}",[],"{'address1': '95 Delancey St', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['95 Delancey St', 'New York, NY 10002']}",+12122280909,(212) 228-0909,390.0731903582434,$$,I got table service for my birthday. One bottle to reserve to table and bottles are typical NY prices. Music was amazing for a Friday night on the top floor...,Want to experience ghetto NYC? Come here. This place was always ghetto and has just gotten worse. You can't even isolate yourself away from the trash with...,"If you are looking to book bottle service, I would look elsewhere. 

Bottle prices are standard for NYC. They have tables that are open seating with a..."
41,TeBthQZ2xpxyvXheS08ovw,blue-ribbon-sushi-izakaya-new-york,Blue Ribbon Sushi Izakaya,https://s3-media1.fl.yelpcdn.com/bphoto/WEUfYoUh4qdRrKIo2Qbhig/o.jpg,False,https://www.yelp.com/biz/blue-ribbon-sushi-izakaya-new-york?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,514,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 40.7220839812692, 'longitude': -73.9882245327093}",[],"{'address1': '187 Orchard St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['187 Orchard St', 'New York, NY 10002']}",+12124660404,(212) 466-0404,648.1153903139776,$$$,"First time here!  Our server was amazing.
Every weird question we had; he answered!  And if he didn't know was the answer he came back with an answer and a...",Came here with a group of girls for dinner last night. We arrived at 830pm and had a group of 7 people. The host informed us we'd have to wait to be seated...,"1 order Edamame $9 -- *** Garden variety Soybeans w/salt
1 order Shishito peppers $12  -- ** Very average
1 order chicken wings $15 -- ***** Excellent
1..."
42,hYYnV4KmiS5YOBdtJIdxcQ,rothko-new-york,Rothko,,False,https://www.yelp.com/biz/rothko-new-york?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,5,"[{'alias': 'nightlife', 'title': 'Nightlife'}]",2.5,"{'latitude': 40.71891, 'longitude': -73.985847}",[],"{'address1': '116 Suffolk St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['116 Suffolk St', 'New York, NY 10002']}",+12124757088,(212) 475-7088,258.4929177976614,,"CLOSED

Sucked anyway, nice space done badly. Not sure what opened in its location.",Rothko = all kinds of suck. Visually it's so freaking ugly. It's also hard to navigate. I know a lot of smokers probably like it because you can puff away...,I saw a show here over the weekend (Joggers and Georgie James) and the sound was far better than what you can expect to hear at other irregularly shaped...
43,InSQrc5Q5nj2Ll7hin1qAw,bar-next-door-new-york,Bar Next Door,https://s3-media2.fl.yelpcdn.com/bphoto/7940r2YAnUOpPM8m6Sov-A/o.jpg,False,https://www.yelp.com/biz/bar-next-door-new-york?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,31,"[{'alias': 'jazzandblues', 'title': 'Jazz & Blues'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'musicvenues', 'title': 'Music Venues'}]",3.5,"{'latitude': 40.7306946, 'longitude': -73.9999951}",[],"{'address1': '131 MacDougal St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['131 MacDougal St', 'New York, NY 10012']}",+19176393236,(917) 639-3236,1983.086467072795,$$,"Pros:
- Live jazz! What more could you ask for? If you come for the 6:30pm set on weekdays, there's no cover charge (they do the ""emerging artist"" series...","I had the pleasure of coming to Bar Next Door to support the jazz group playing last night, and I have to say, it was a great experience! The bar was...",This place is SMALL. There's probably only about 20 seats in the entire place. There's one or two tables for 4 people and the rest is definitely best...
44,Un20mnF89uceDmSPKFnqyg,jojos-philosophy-new-york,JoJo's Philosophy,https://s3-media3.fl.yelpcdn.com/bphoto/b4nXUyRBDo9K3S4NXiAeFg/o.jpg,False,https://www.yelp.com/biz/jojos-philosophy-new-york?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,115,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'burgers', 'title': 'Burgers'}]",3.5,"{'latitude': 40.7288482, 'longitude': -74.0002666981852}","['pickup', 'delivery']","{'address1': '169 Bleecker St', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['169 Bleecker St', 'New York, NY 10012']}",+16466697330,(646) 669-7330,1840.814561184958,$$,"JoJo's was an absolute delight.  The bartender was so entertaining, funny, and jovial we stayed for more than the one drink we stepped in for.  Enjoyed the...","Winter Beer and I came here for a catch-up dinner one day after work. We were able to make a reservation but, around 6 pm on a weekday the place was on the...",Subpar...brunch was nothing to write home about....unless you were complaining to your parents...their chicken and waffle came delivered naked. No...
45,LT6DapdlFjs7Z64-ezcCPA,tys-new-york,Ty's,https://s3-media2.fl.yelpcdn.com/bphoto/FqEl7k6COXb2FNHHm8ROeQ/o.jpg,False,https://www.yelp.com/biz/tys-new-york?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,54,"[{'alias': 'gaybars', 'title': 'Gay Bars'}]",3.5,"{'latitude': 40.7331327122144, 'longitude': -74.0053177259852}",[],"{'address1': '114 Christopher St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['114 Christopher St', 'New York, NY 10014']}",+12127419641,(212) 741-9641,2479.623135001097,$,"A large group of us, maybe 20, showed up on a Wednesday night after work and had such a great time we stayed for almost 7 hours! The bartender, although...",Like most places in the village this spot offers strong drinks for people and an older crowd of audience. This is way more of a dive bar chill back and talk...,Bad service. Wsit time while. I sat at the bar was not siffeiconet given how light the crowd was that evening. He then conversed in am easy man.er at the...
