,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,rev1,rev2,rev3
22,kLxfxcs8DPVjeOt9jvPwrw,doris-brooklyn,Doris,https://s3-media1.fl.yelpcdn.com/bphoto/pRhmC4ANkc9nwRUpZmmfNA/o.jpg,False,https://www.yelp.com/biz/doris-brooklyn?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,96,"[{'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 40.68121, 'longitude': -73.957436}",[],$$,"{'address1': '1088 Fulton St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11238', 'country': 'US', 'state': 'NY', 'display_address': ['1088 Fulton St', 'Brooklyn, NY 11238']}",+13472403350,(347) 240-3350,2683.4908025314962,"Sexy lighting. 
Delicious Grilled Cheeses. 
Mixologists over Bartenders.
Respectable music choice.
For a good time go here. 

This was one of those nights...","Doris is: 

- super cute, casual, low-key 
- great wine & mixed drinks 
- friendly bar-staff 
- Such. Good. Music. 
- great date spot, or small friend group...","Cool place with a backyard and a good beer/cocktail menu. The space is pretty modern. Lots of booths and other tables.

The bartender Jim is a cool..."
23,uP7nQod7n1AXcFqGpFLowQ,cheesy-kosher-brooklyn,Cheesy Kosher,,False,https://www.yelp.com/biz/cheesy-kosher-brooklyn?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,1,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'kosher', 'title': 'Kosher'}]",5.0,"{'latitude': 40.70393, 'longitude': -73.95483}",[],,"{'address1': '314 Marcy Ave', 'address2': None, 'address3': None, 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['314 Marcy Ave', 'Brooklyn, NY 11211']}",+17185763579,(718) 576-3579,1063.4841636173303,"the food is just delish
price is fair",No Review,No Review
24,4XT1vFeDOa9nWYFh36E8fQ,casa-ora-brooklyn,Casa Ora,https://s3-media1.fl.yelpcdn.com/bphoto/BH1x9fnCbPyM7Ou6SjJsIg/o.jpg,False,https://www.yelp.com/biz/casa-ora-brooklyn?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,35,"[{'alias': 'venezuelan', 'title': 'Venezuelan'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"{'latitude': 40.7078528427799, 'longitude': -73.9437707}","['delivery', 'pickup']",,"{'address1': '148 Meserole St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11206', 'country': 'US', 'state': 'NY', 'display_address': ['148 Meserole St', 'Brooklyn, NY 11206']}",+17182233116,(718) 223-3116,605.3048431596612,"This is an update for take-out dinner.

Ordered the Pabellon as take out, by calling the restaurant directly. Food was ready in 15 minutes. The brisket was...","Awesome decor from start to end, classic and modem .
Asado negro is a must!!! Cooked until submission so flavorful.
Pabellón a caballo perfect comfort latín...",Came here for date night on a Sunday evening. We had reservations and were seated promptly. This place is narrow but has a wider room in the back. I would...
25,mcoY5kjynQ6aNnzKhgeOxw,dusk-til-dawn-bar-and-lounge-brooklyn,Dusk Til Dawn Bar & Lounge,https://s3-media3.fl.yelpcdn.com/bphoto/pj7OZmoGGh0C9hrX8EgOBQ/o.jpg,False,https://www.yelp.com/biz/dusk-til-dawn-bar-and-lounge-brooklyn?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,7,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'bbq', 'title': 'Barbeque'}]",4.0,"{'latitude': 40.69174, 'longitude': -73.93943}",[],,"{'address1': '193 Marcus Garvey Blvd', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11221', 'country': 'US', 'state': 'NY', 'display_address': ['193 Marcus Garvey Blvd', 'Brooklyn, NY 11221']}",+13475335199,(347) 533-5199,1219.9952164917477,"- Wings are tasty
- The grilled shrimp is good, but salty
- The nachos are the best thing you will ever taste
- The owners are so pleasant, they really care...","I came here one evening with some friends & some of the people in my party, had friends already here, so everyone knew everybody pretty much. This lounge...","Nice place to chill and the music is always in point. The food is excellent, drinks are strong and the atmosphere is relaxed. Highly recommended if you are..."
26,cq7C6sBqw8gSLAXhGA5tHQ,williamsburg-music-center-brooklyn,Williamsburg Music Center,https://s3-media1.fl.yelpcdn.com/bphoto/gRzmadMY8XE2px6q9UwpsA/o.jpg,False,https://www.yelp.com/biz/williamsburg-music-center-brooklyn?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,16,"[{'alias': 'jazzandblues', 'title': 'Jazz & Blues'}, {'alias': 'musicvenues', 'title': 'Music Venues'}, {'alias': 'theater', 'title': 'Performing Arts'}]",4.0,"{'latitude': 40.711261, 'longitude': -73.96305}",[],$$,"{'address1': '367 Bedford Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['367 Bedford Ave', 'Brooklyn, NY 11211']}",+17183841654,(718) 384-1654,1995.0971712083372,This place is really cool. When you first walk in you feel like you have stepped into an old school prohibition era jazz joint. This venue is made complete...,"An incredible and intimate experience. 

Went with visiting international friends and boy was it a treat. 

The space is cozy, immediately boasting a legacy...","Beautiful Venue, Great Music and Friendly staff.

I stumbled across this place as I walking on the bridge and decided to go in. I am soo glad that I did...."
27,mlGfXoxc8cEss8Yms6VrXg,fette-sau-brooklyn,Fette Sau,https://s3-media2.fl.yelpcdn.com/bphoto/0Fa1J2rN4ujsAKT-raHQ7A/o.jpg,False,https://www.yelp.com/biz/fette-sau-brooklyn?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,2252,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 40.714066, 'longitude': -73.956327}","['delivery', 'pickup']",$$,"{'address1': '354 Metropolitan Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['354 Metropolitan Ave', 'Brooklyn, NY 11211']}",+17189633404,(718) 963-3404,1738.2067230038167,"Nice location, tucked into a little alley which they use as their outdoor patio. They have a good selection of beers and liquor. 

They have general...","Pretty straight forward a 2 star bbq spot. Brisket was bland, St. Louis ribs were overpriced and thin, cornbread was dry, crumbly and overall flavorless not...","It blows my mind that this place has 4 stars. 
Over priced, meat is dry, sides are bland, food is served cold, service is below par. 

I won't be here..."
28,BBPiBgyMmLX5RzaKCB0AeQ,llama-inn-brooklyn,Llama Inn,https://s3-media3.fl.yelpcdn.com/bphoto/fR8Y8cFuYbagzC2Rs5cjTw/o.jpg,False,https://www.yelp.com/biz/llama-inn-brooklyn?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,469,"[{'alias': 'peruvian', 'title': 'Peruvian'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 40.71672, 'longitude': -73.95051}",[],$$$,"{'address1': '50 Withers St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['50 Withers St', 'Brooklyn, NY 11211']}",+17183873434,(718) 387-3434,1708.6305262801895,"Llama Inn is a trendy space with a cool vibe. We sat at a window counter, facing the street with large windows adorned by hanging plants and...","Not sure this is a Peruvian restaurant, it feels more like it's an American restaurant trying to pass as Peruvian (I know, very confusing) 

Their food is...",The brunch wars are REAL! And when you are hungry you really can't play around in uncharted territory. The meal and space must be a proven area.... then...
29,WKxcpJ7bmh25PtA_rMpkBg,the-diamond-brooklyn,The Diamond,https://s3-media4.fl.yelpcdn.com/bphoto/S_b53W4X_5LOM6EpiNu8Ag/o.jpg,False,https://www.yelp.com/biz/the-diamond-brooklyn?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,110,"[{'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 40.726753, 'longitude': -73.957511}",[],$$,"{'address1': '43 Franklin St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['43 Franklin St', 'Brooklyn, NY 11222']}",+17183835030,(718) 383-5030,2979.4536729113784,"This is officially my favorite bar in the city.  Not a new bar to this area in greenpoint, by any stretch, but a new bar find for me, and I am glad I found...","Very cool spot with plenty of personality and drafts. Cocktails are good, too. The outside patio is dope, including the stabbed Pinocchio a few feet...",The Diamond (in the rough) is another great douchy bar in Greenpoint with a decent sized patio--5 benches--and a shuffleboard. I stopped by for some saison...
30,PxyxNj43WSDjRF588HFJdQ,the-craic-brooklyn,The Craic,https://s3-media4.fl.yelpcdn.com/bphoto/Gw35g-fCsIMz_IbNCfHKGw/o.jpg,False,https://www.yelp.com/biz/the-craic-brooklyn?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,102,"[{'alias': 'pubs', 'title': 'Pubs'}]",4.0,"{'latitude': 40.7184955, 'longitude': -73.9548923}",[],$$,"{'address1': '488 Driggs Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['488 Driggs Ave', 'Brooklyn, NY 11211']}",+13473842772,(347) 384-2772,2064.537158231156,"I've been coming to the Craic for over 7 years, I've never bothered to write a review but after they did a redesign of the interior, it changed the entire...","I live in the neighborhood so I've been here a few times. It's generally fine, convenient, and a good whiskey selection, though I wouldn't go out of my way...","Best Guinness in Williamsburg. I love this bar, it's always got a buzz around it. Friendly staff, good drinks, bar layout tip top, cozy, pool table. Can't..."
31,rUVuW4STFbAJ-eUQKAWI0g,elmekkah-bar-and-grill-brooklyn,Elmekkah Bar and Grill,https://s3-media2.fl.yelpcdn.com/bphoto/dFkb8675QkedW0XDwTBSeg/o.jpg,False,https://www.yelp.com/biz/elmekkah-bar-and-grill-brooklyn?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,29,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'hookah_bars', 'title': 'Hookah Bars'}]",3.5,"{'latitude': 40.70097, 'longitude': -73.91342}",[],$$,"{'address1': '277 Wyckoff Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['277 Wyckoff Ave', 'Brooklyn, NY 11237']}",+19175183475,(917) 518-3475,2454.1348664652146,Went here on a Saturday night and had a blast! It's a small space but the vibes were mega! The DJ was on point and keeping the crowd engaged. The bartenders...,"Their food is surprisingly good, like to catch late Sunday night football games with the hubby, everyone is chill and service is good.",It almost hurts me that I can't give this place 5 stars. I've been here almost every day of the week and it's always a good time. The DJs are too good at...
32,d7_W8J8T0PESBsILMsGKGQ,sea-wolf-brooklyn,Sea Wolf,https://s3-media2.fl.yelpcdn.com/bphoto/p-BHa6lSSUvV4CjFw1a9qg/o.jpg,False,https://www.yelp.com/biz/sea-wolf-brooklyn?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,450,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"{'latitude': 40.70683, 'longitude': -73.9228}",['delivery'],$$,"{'address1': '19 Wyckoff Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['19 Wyckoff Ave', 'Brooklyn, NY 11237']}",+17183663272,(718) 366-3272,1727.3961601654532,"I went to Sea Wolf on a weekend. It was packed! We waited bout 20-30 minutes, but were allowed to go to the bar. The hostess was so sweet and very...","Dear Sea Wolf,

This food was amazing! I worked at Fish 101 in Encinitas, California last year and to see ""San Diego Style"" Tacos pop up first thing on the...",This is the WORST service I have ever encountered in NYC. The food came out before the utensils. By the time I was able to flag someone down to tell them I...
33,Au_pIhsqDoS3M5QZqRiG9A,brownstone-jazz-brooklyn,Brownstone JAZZ,https://s3-media3.fl.yelpcdn.com/bphoto/5gDoxGqZ4CUQVl44-l_gLQ/o.jpg,False,https://www.yelp.com/biz/brownstone-jazz-brooklyn?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,17,"[{'alias': 'jazzandblues', 'title': 'Jazz & Blues'}, {'alias': 'musicvenues', 'title': 'Music Venues'}]",4.5,"{'latitude': 40.68151, 'longitude': -73.94704}",[],$$,"{'address1': '107 Macon St', 'address2': '', 'address3': 'Sankofa Aban Bed and Breakfast', 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['107 Macon St', 'Sankofa Aban Bed and Breakfast', 'Brooklyn, NY 11216']}",+19177049237,(917) 704-9237,2355.377782178639,"Cozy spot run by warm and friendly people. Beautiful music, a bottle of your favorite wine, and fresh catfish and coleslaw will make the evening pass by so...","I've been to plenty of places to see jazz performances in NY but nothing quite like here.

It's a vintage brownstone and the musicians play in the music...",I LOVE LOVE LOVE this place! It's intimate and authentic with great atmosphere and amazing music. Just perfect! Will definitely be back.
34,OAZYJvUaCuWqj-VqvjD2qA,turtles-all-the-way-down-brooklyn,Turtles All The Way Down,https://s3-media4.fl.yelpcdn.com/bphoto/cw3B2hTCP60turu7Quc_5g/o.jpg,False,https://www.yelp.com/biz/turtles-all-the-way-down-brooklyn?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,27,"[{'alias': 'bars', 'title': 'Bars'}]",4.5,"{'latitude': 40.68509, 'longitude': -73.92963}",[],$,"{'address1': '236 Malcolm X Blvd', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11221', 'country': 'US', 'state': 'NY', 'display_address': ['236 Malcolm X Blvd', 'Brooklyn, NY 11221']}",,,2218.831141254454,I only know about this bar because my little brother and sister in law are regulars. After my second visit to Brooklyn they decided to take me here to meet...,"Yupppppp 5 muhhhhfuggin stars baby!! My dad is a regular here and he's been talking about this place for months and I've been extremely busy but finally, I...",A few friends and I decided to head here for drinks after writing at a local cafe. We came here on a Thursday at 7 PM. Happy hour is available from 12 PM -...
35,U1kw9ipVfeurHBdtSgrmfQ,irenes-capri-lounge-brooklyn,Irene's Capri Lounge,https://s3-media2.fl.yelpcdn.com/bphoto/Phd7E7RKSaNZvh5-cWGIDQ/o.jpg,False,https://www.yelp.com/biz/irenes-capri-lounge-brooklyn?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,31,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'social_clubs', 'title': 'Social Clubs'}]",4.0,"{'latitude': 40.727607, 'longitude': -73.954154}",[],$,"{'address1': '156 Calyer St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['156 Calyer St', 'Brooklyn, NY 11222']}",,,2966.062080235611,"Two words, Jell-O shots. Yes I'm in my 30's.... I don't care. 

Also this bar is in every movie & tv show so it's fun to see your local joint so widely...","On the way in, a drunk woman who was not leaving this bar yelled, ""This is the best bar in Greenpoint!"" Thanks!

The bar was pretty great. It's large and...","Definitely an older Greenpoint spot, which I can appreciate. You walk in, and are instantly transported to another time--and simultaneously realize that the..."
36,8L8YaUvbU7--dGzBQidp1g,trans-pecos-ridgewood,Trans-Pecos,https://s3-media1.fl.yelpcdn.com/bphoto/y3KqS390IMjpdMx32IxHuA/o.jpg,False,https://www.yelp.com/biz/trans-pecos-ridgewood?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,4,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'danceclubs', 'title': 'Dance Clubs'}]",4.5,"{'latitude': 40.6970615, 'longitude': -73.9061715}",[],,"{'address1': '9-15 Wyckoff Ave', 'address2': '', 'address3': None, 'city': 'Ridgewood', 'zip_code': '11385', 'country': 'US', 'state': 'NY', 'display_address': ['9-15 Wyckoff Ave', 'Ridgewood, NY 11385']}",,,3117.686333894022,I went here to see Nicole Dollanganger and brooks the other day and I have a great time.Im under age but they scanned me and my friends tickets and got us...,"Trans Pecos is a pseudo-DIY venue that neither employees, performers, nor crowds actually like all that much. How is this possible? And why am I still...",I'm completely obsessed with music and pretty much go out to nightlife every weekend evening. Why I haven't gone to this venue sooner...unless the perfect...
37,l-ELX4tgoaNucr33ZvdzbQ,el-santo-taqueria-brooklyn,El Santo Taqueria,https://s3-media3.fl.yelpcdn.com/bphoto/MI0OjkOxZ9xFgQrO8xacYA/o.jpg,False,https://www.yelp.com/biz/el-santo-taqueria-brooklyn?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,29,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'bars', 'title': 'Bars'}]",4.5,"{'latitude': 40.70427, 'longitude': -73.9302}","['delivery', 'pickup']",$$,"{'address1': '1053 Flushing Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['1053 Flushing Ave', 'Brooklyn, NY 11237']}",+17183663138,(718) 366-3138,1047.2305031847845,"Great food, fast delivery. Tons of vegan options and authentic mexican food. The best in the neighborhood.","LOVE THIS PLACE. Love the bartender Diego.. so nice he works on Fridays.. 

I had a jalapeño margarita which was soooo good! 
Have not tried the food yet....","2.5 rounded down.

Visited on a Sunday with my girlfriend and the restaurant was relatively full. There was one overworked waitress trying to handle maybe..."
38,wZoGczlX-vHoZ96pL6EEVA,elite-williamsburg-new-york,Elite Williamsburg,https://s3-media2.fl.yelpcdn.com/bphoto/Z1KZmdJ2xaWb7NB0eAY3hg/o.jpg,False,https://www.yelp.com/biz/elite-williamsburg-new-york?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,14,"[{'alias': 'peruvian', 'title': 'Peruvian'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",5.0,"{'latitude': 40.71609, 'longitude': -73.96286}",[],,"{'address1': '128 Metropolitan Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['128 Metropolitan Ave', 'New York, NY 11211']}",+17185990200,(718) 599-0200,2291.3888514391183,"I must say for just opening up, the hospitality is AMAZING. The attention to details in this establishment was amazing. From the moment we walked in the...","Thank you Elite for making my mom's birthday extra special! The food was absolutely incredible, honestly was some of the best spanish food I've ever had in...",Went here on a Friday night for dinner with my friend and we enjoyed it. The drink we ordered was called oh it's lit and the presentation was very cute we...
39,snUWb8ZynXhV_WOgExvtig,macri-park-brooklyn,Macri Park,https://s3-media3.fl.yelpcdn.com/bphoto/wTwPjV97xwjiploYKdW6lA/o.jpg,False,https://www.yelp.com/biz/macri-park-brooklyn?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,134,"[{'alias': 'gaybars', 'title': 'Gay Bars'}]",3.5,"{'latitude': 40.714317, 'longitude': -73.9514}",[],$,"{'address1': '462 Union Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['462 Union Ave', 'Brooklyn, NY 11211']}",+17185994999,(718) 599-4999,1516.2067791555335,"It's not bad, in my opinion better than Metropolitan, but a little small. The smoking yard in the back makes up for space and chillin areas. 

Strong drinks...",Not very clean but cheap. Cute drag shows. Queens with some personality and body positivr. Shame that this place charges cover of selective nights when it...,Great service haven't been here in a while and now I just want to be a regular . The bartender Chris is amazing and very attentive . Made me feel...
40,WyFvM4kmgNm19jip0tDBqA,lunàtico-brooklyn,LunÀtico,https://s3-media2.fl.yelpcdn.com/bphoto/BHlEMMAd6hpPLpbOcWSX0A/o.jpg,False,https://www.yelp.com/biz/lun%C3%A0tico-brooklyn?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,111,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'musicvenues', 'title': 'Music Venues'}]",4.5,"{'latitude': 40.6834345006833, 'longitude': -73.9346118563989}",[],$$,"{'address1': '486 Halsey St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11233', 'country': 'US', 'state': 'NY', 'display_address': ['486 Halsey St', 'Brooklyn, NY 11233']}",+17185130339,(718) 513-0339,2220.825895504779,"I came here just for the happy hour, but I would like to return for lunch. Bewarned that it does get loud at dinner since they have a live band playing, and...","I really enjoyed this bar, we came during a night they had a live performance which I believe happens quite often. This is an intimate experience in a...","Incredibly elevated and still completely accessible bites that pair with a perfectly curated drink list... knowledgeable and attentive staff... 
great..."
41,H7S7-vF2z_HfaLo6BGPetw,attaboy-new-york,Attaboy,https://s3-media2.fl.yelpcdn.com/bphoto/Uh7vEEKxPvgw3kexFzuz9Q/o.jpg,False,https://www.yelp.com/biz/attaboy-new-york?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,551,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'speakeasies', 'title': 'Speakeasies'}]",4.0,"{'latitude': 40.7188874, 'longitude': -73.9913351}",[],$$,"{'address1': '134 Eldridge St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['134 Eldridge St', 'New York, NY 10002']}",,,4505.125593918354,"Attaboy was the Aladdin to my Jasmine because it showed me a whole new world. I used to be just a Moscow mule or a gin and tonic guy, but after going to...","I had such high expectations for Attaboy as every time I come to New York, it's been on my list, but timing was never right.

We finally got in, and they...","Attaboy is always packed. 
I came here on a TUESDAY night and after multiple attempts knocking the doors and obviaoujy my knuckles turned purple the next..."
42,5Ia7a72M6b8ht88mD_E3-A,viva-toro-brooklyn,Viva Toro,https://s3-media3.fl.yelpcdn.com/bphoto/xwQGws522Q43xMavIsWJPQ/o.jpg,False,https://www.yelp.com/biz/viva-toro-brooklyn?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,502,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'latin', 'title': 'Latin American'}]",3.0,"{'latitude': 40.7166, 'longitude': -73.96136}","['restaurant_reservation', 'delivery', 'pickup']",$$,"{'address1': '188 Berry St', 'address2': '', 'address3': 'Williamsburg', 'city': 'Brooklyn', 'zip_code': '11249', 'country': 'US', 'state': 'NY', 'display_address': ['188 Berry St', 'Williamsburg', 'Brooklyn, NY 11249']}",+17183842138,(718) 384-2138,2294.3431948563416,"The drinks were great, food was ok. We didn't appreciate the fact that we were still eating as the restaurant turned into a nightclub and people were like...","This place advertises as a luxury spot on the Northside of Williamsburg for Latino nightlife. What is a beautiful, promising, large club venue in an...","Pro: 
The DJ was good
Separate tables for bottle service $200 min more reasonable 

Cons: 
1 main VIP area is $500 minimum which is ridiculous
The..."
43,xWeE46jsrtzmCKGebSeT9A,the-whiskey-brooklyn-brooklyn,The Whiskey Brooklyn,https://s3-media1.fl.yelpcdn.com/bphoto/l2YSeUkWh-M3yO9nzi2WCg/o.jpg,False,https://www.yelp.com/biz/the-whiskey-brooklyn-brooklyn?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,643,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'whiskeybars', 'title': 'Whiskey Bars'}]",3.5,"{'latitude': 40.7210141970542, 'longitude': -73.9569997787476}",[],$$,"{'address1': '44 Berry St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['44 Berry St', 'Brooklyn, NY 11211']}",+17183878444,(718) 387-8444,2396.023154975195,I went here last Saturday night with a few friends after a festival in the Brooklyn Expo Center. The bar is large and has a lot of tables. The beer and...,If you black avoid this place. First I visited this place to be honest  I really liked it. A year after my first visit I decided to go watch the NBA...,"This was the Spot to go to when I was between the ages of 22 to 25. 

I am 33 years old.  My friend and I decided to go down memory lane.  We did.  We felt..."
